id	effectiveTime	active	moduleId	definitionStatusId
116367006	20020131	1	900000000000207008	900000000000074008
116370005	20020131	1	900000000000207008	900000000000074008
11639007	20020131	1	900000000000207008	900000000000074008
116394005	20020131	1	900000000000207008	900000000000074008
116395006	20020131	1	900000000000207008	900000000000074008
116396007	20020131	1	900000000000207008	900000000000074008
116398008	20020131	1	900000000000207008	900000000000074008
1164009	20060731	0	900000000000207008	900000000000074008
116488003	20020131	1	900000000000207008	900000000000074008
116566001	20020131	1	900000000000207008	900000000000074008
116608008	20020131	1	900000000000207008	900000000000074008
116650008	20020131	1	900000000000207008	900000000000074008
116651007	20020131	1	900000000000207008	900000000000074008
116673000	20110131	1	900000000000012004	900000000000074008
116674006	20110131	1	900000000000012004	900000000000074008
116675007	20110131	1	900000000000012004	900000000000074008
116676008	20110131	1	900000000000012004	900000000000074008
116677004	20110131	1	900000000000012004	900000000000074008
116678009	20110131	1	900000000000012004	900000000000074008
116679001	20110131	1	900000000000012004	900000000000074008
116680003	20110131	1	900000000000012004	900000000000074008
116681004	20110131	1	900000000000012004	900000000000074008
116682006	20110131	1	900000000000012004	900000000000074008
116683001	20110131	1	900000000000012004	900000000000074008
116684007	20110131	1	900000000000012004	900000000000074008
116685008	20110131	1	900000000000012004	900000000000074008
116686009	20110131	1	900000000000012004	900000000000074008
116687000	20110131	1	900000000000012004	900000000000074008
116688005	20110131	1	900000000000012004	900000000000074008
116689002	20110131	1	900000000000012004	900000000000074008
116690006	20110131	1	900000000000012004	900000000000074008
116691005	20110131	1	900000000000012004	900000000000074008
116692003	20110131	1	900000000000012004	900000000000074008
116693008	20110131	1	900000000000012004	900000000000074008
116694002	20110131	1	900000000000012004	900000000000074008
116696000	20110131	1	900000000000012004	900000000000074008
116697009	20110131	1	900000000000012004	900000000000074008
116698004	20110131	1	900000000000012004	900000000000074008
116699007	20110131	1	900000000000012004	900000000000074008
116700008	20110131	1	900000000000012004	900000000000074008
116701007	20110131	1	900000000000012004	900000000000074008
116702000	20110131	1	900000000000012004	900000000000074008
116703005	20110131	1	900000000000012004	900000000000074008
116704004	20110131	1	900000000000012004	900000000000074008
116705003	20110131	1	900000000000012004	900000000000074008
116706002	20110131	1	900000000000012004	900000000000074008
