id	effectiveTime	active	moduleId	definitionStatusId
21419000	20020131	1	900000000000207008	900000000000073002
21426000	20020131	1	900000000000207008	900000000000073002
21478002	20020131	1	900000000000207008	900000000000074008
21483005	20020131	1	900000000000207008	900000000000074008
2151000124105	20120301	0	731000124108	900000000000074008
21514008	20020131	1	900000000000207008	900000000000074008
21560005	20020131	1	900000000000207008	900000000000074008
2161000124107	20120301	0	731000124108	900000000000074008
21698002	20020131	1	900000000000207008	900000000000073002
21708004	20020131	1	900000000000207008	900000000000074008
217082002	20020131	1	900000000000207008	900000000000074008
21793004	20020131	1	900000000000207008	900000000000074008
21806007	20020131	1	900000000000207008	900000000000074008
21814001	20020131	1	900000000000207008	900000000000074008
