id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
475391000124122	20140301	0	731000124108	431671000124104	410604004	1	408732007	900000000000010007	900000000000451002
475401000124124	20140301	0	731000124108	431671000124104	410513005	1	408731000	900000000000010007	900000000000451002
475421000124125	20140301	0	731000124108	431671000124104	385658003	1	408730004	900000000000010007	900000000000451002
475431000124127	20140301	0	731000124108	431681000124101	429074009	0	116680003	900000000000010007	900000000000451002
475451000124123	20140301	0	731000124108	431681000124101	385658003	1	408730004	900000000000010007	900000000000451002
475461000124120	20140301	0	731000124108	431681000124101	410513005	1	408731000	900000000000010007	900000000000451002
475471000124129	20140301	0	731000124108	431681000124101	410604004	1	408732007	900000000000010007	900000000000451002
475481000124126	20120901	1	731000124108	431691000124103	429205001	0	116680003	900000000000010007	900000000000451002
475491000124128	20120901	1	731000124108	431691000124103	429381005	1	363589002	900000000000010007	900000000000451002
475501000124120	20120901	1	731000124108	431691000124103	385658003	1	408730004	900000000000010007	900000000000451002
475511000124123	20120901	1	731000124108	431691000124103	410604004	1	408732007	900000000000010007	900000000000451002
475521000124126	20120901	1	731000124108	431691000124103	410513005	1	408731000	900000000000010007	900000000000451002
475531000124128	20130301	0	731000124108	431701000124103	161573009	0	116680003	900000000000010007	900000000000451002
475541000124122	20130301	0	731000124108	431701000124103	410604004	1	408732007	900000000000010007	900000000000451002
475561000124121	20130301	0	731000124108	431701000124103	410515003	1	408729009	900000000000010007	900000000000451002
475571000124125	20130301	0	731000124108	431701000124103	410513005	1	408731000	900000000000010007	900000000000451002
475581000124127	20120901	1	731000124108	431711000124100	314871000	0	116680003	900000000000010007	900000000000451002
475591000124129	20120901	1	731000124108	431721000124108	107666005	0	116680003	900000000000010007	900000000000451002
475601000124121	20120901	1	731000124108	431731000124106	77547008	0	116680003	900000000000010007	900000000000451002
475611000124124	20120901	1	731000124108	428181000124104	373573001	0	116680003	900000000000010007	900000000000451002
475621000124127	20120901	1	731000124108	428151000124107	129125009	0	116680003	900000000000010007	900000000000451002
475631000124129	20130901	0	731000124108	428171000124102	373572006	0	116680003	900000000000010007	900000000000451002
475641000124123	20120901	1	731000124108	428161000124109	129125009	0	116680003	900000000000010007	900000000000451002
475651000124120	20120901	1	731000124108	431741000124101	6208003	0	116680003	900000000000010007	900000000000451002
475661000124122	20120901	1	731000124108	431751000124104	449917004	0	116680003	900000000000010007	900000000000451002
475671000124126	20120901	1	731000124108	431751000124104	309610004	0	246454002	900000000000010007	900000000000451002
475681000124128	20120901	1	731000124108	431761000124102	230488004	0	116680003	900000000000010007	900000000000451002
475691000124125	20120901	1	731000124108	431761000124102	258158006	1	363714003	900000000000010007	900000000000451002
475701000124125	20120901	1	731000124108	431761000124102	260378005	1	363713009	900000000000010007	900000000000451002
475711000124127	20120901	1	731000124108	431761000124102	311492009	0	246075003	900000000000010007	900000000000451002
475721000124124	20120901	1	731000124108	428191000124101	23745001	0	116680003	900000000000010007	900000000000451002
475731000124122	20120901	1	731000124108	431771000124109	197866008	0	116680003	900000000000010007	900000000000451002
475741000124128	20120901	1	731000124108	431771000124109	31113003	1	116676008	900000000000010007	900000000000451002
475751000124126	20120901	1	731000124108	431771000124109	261187001	1	363698007	900000000000010007	900000000000451002
475761000124129	20120901	1	731000124108	431771000124109	255399007	0	246454002	900000000000010007	900000000000451002
475771000124120	20120901	1	731000124108	431781000124107	268228006	0	116680003	900000000000010007	900000000000451002
475781000124123	20120901	1	731000124108	431781000124107	3481003	0	363698007	900000000000010007	900000000000451002
